,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.325465,30.60154167,0.0,328.0,511,18,1654320223121
1,130000000,114.319335,30.615375,0.0,187.1,203,3,1654319922804
2,170000000,114.3167367,30.59988333,9.6,31.8,31,18,1654320213509
3,200000000,114.3177467,30.61402833,0.0,282.5,282,19,1654320226904
4,250000000,114.3272867,30.616325,2.2,235.1,511,18,1654320218200
5,260000000,114.3314033,30.61624,6.8,47.4,47,18,1654320219961
6,320000000,114.3187783,30.61311833,0.1,84.6,84,1,1654319921427
7,360000000,114.3231867,30.610555,2.4,214.7,214,1,1654320227801
8,370000000,114.31865,30.61331667,0.0,127.6,127,1,1654319928240
9,420000000,114.32089,30.60572333,7.7,34.2,511,1,1654320216015
10,440000000,114.3200933,30.61684333,0.0,360.0,185,1,1654320202838
11,470000000,114.30644,30.59618667,4.1,219.8,511,18,1654320192086
12,480000000,114.3185117,30.61340833,0.0,173.1,511,18,1654320157613
