,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32546,30.60154167,0.0,326.3,511,18,1654320183085
1,130000000,114.319335,30.615375,0.0,187.1,203,3,1654319922804
2,170000000,114.3158917,30.59873,9.4,31.7,31,18,1654320183355
3,200000000,114.31775,30.61404,0.1,147.6,147,18,1654320044885
4,250000000,114.327975,30.61671167,2.9,239.1,511,18,1654320157835
5,260000000,114.3298083,30.61490833,6.9,46.2,46,18,1654320160039
6,300000000,114.3187667,30.61329167,0.0,360.0,511,3,1654319616973
7,320000000,114.3187783,30.61311833,0.1,84.6,84,1,1654319921427
8,360000000,114.3235733,30.6112,2.7,204.9,204,1,1654320167775
9,370000000,114.31865,30.61331667,0.0,127.6,127,1,1654319928240
10,400000000,114.30596,30.59438,3.4,213.8,511,18,1654319615242
11,420000000,114.319975,30.60455667,7.7,33.8,511,1,1654320175964
12,440000000,114.3200667,30.61685,0.0,360.0,185,1,1654320192354
13,470000000,114.30644,30.59618667,4.1,219.8,511,18,1654320192086
14,480000000,114.3185117,30.61340833,0.0,173.1,511,18,1654320157613
