,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.33313833333334,30.61154,0.0,32.2,511,18,1664443929654
1,120000000,114.35318833333334,30.60487333333333,0.0,262.6,511,3,1664443643576
2,190000000,114.32163333333334,30.61485,0.1,116.3,511,18,1664443833947
3,220000000,114.321325,30.615206666666666,0.0,360.0,511,3,1664443923434
4,240000000,114.32264166666668,30.614085,0.0,360.0,96,3,1664443922295
5,260000000,114.34009166666668,30.621856666666663,7.9,49.6,49,19,1664443924848
6,270000000,114.330595,30.61735,4.2,241.8,241,18,1664443916879
7,280000000,114.30431166666666,30.586755,3.9,216.6,511,18,1664443670576
8,330000000,114.31914666666668,30.61449,0.2,0.0,480,18,1664443914948
9,430000000,114.32074166666666,30.617036666666667,0.0,201.6,511,1,1664443937992
10,470000000,114.34895333333333,30.632493333333333,3.4,360.0,511,3,1664443863387
11,490000000,114.32077833333334,30.617055,0.0,57.900000000000006,511,1,1664443921168
12,500000000,114.334705,30.621425,2.9000000000000004,227.5,227,19,1664443934213
13,510000000,114.318825,30.605281666666663,3.8,216.6,511,18,1664443894736
14,560000000,114.31990666666668,30.612736666666667,0.0,195.8,511,18,1664443827830
15,570000000,114.33070666666669,30.61838,3.1,229.6,511,18,1664443936211
16,660000000,114.375845,30.64408166666667,0.0,360.0,511,3,1664443622412
17,670000000,114.32445,30.61375,4.5,211.4,511,18,1664443875165
18,760000000,114.31994666666668,30.611888333333333,0.0,133.70000000000002,0,18,1664443917655
19,780000000,114.32036666666669,30.61157833333333,0.0,360.0,511,3,1664443901045
20,790000000,114.31136,30.59132333333333,7.2,32.0,511,18,1664443882495
21,880000000,114.31516333333332,30.601235,4.4,216.4,511,18,1664443916656
22,900000000,114.31887166666668,30.61349,0.1,0.0,511,18,1664443821121
23,910000000,114.31558666666666,30.59014833333333,0.1,100.5,511,18,1664443924279
24,950000000,114.30769333333332,30.59767,0.0,0.0,1,18,1664443762958
25,960000000,114.30784833333334,30.597646666666662,0.0,166.8,166,18,1664443837347
26,970000000,114.31308,30.598693333333333,3.9,212.6,511,18,1664443825834
27,980000000,114.34097166666666,30.624835,2.8000000000000003,222.9,511,18,1664443937467
