,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.33313833333334,30.611541666666668,0.0,32.2,511,18,1664443599038
1,112000000,0.8574966666666667,-111.76811833333332,40.2,246.4,7,0,1664443310986
2,120000000,114.35320666666668,30.604876666666662,0.0,265.5,511,1,1664443483854
3,190000000,114.32168333333334,30.614833333333333,0.1,98.1,511,18,1664443469978
4,220000000,114.32133333333331,30.615206666666666,0.0,262.7,511,18,1664443511104
5,240000000,114.32264,30.614081666666667,0.0,360.0,511,3,1664443482283
6,260000000,114.329185,30.61288,7.7,45.2,45,19,1664443564665
7,270000000,114.33635333333334,30.621306666666666,4.0,229.7,229,18,1664443583975
8,280000000,114.30551333333334,30.58829,3.9,210.7,511,18,1664443570889
9,330000000,114.3192,30.61476333333333,0.0,0.0,480,18,1664443552743
10,430000000,114.32077,30.617031666666666,0.0,115.4,511,1,1664443598342
11,470000000,114.35284,30.635563333333334,3.5,225.1,511,18,1664443580171
12,490000000,114.32076833333332,30.61706333333333,0.0,57.900000000000006,511,1,1664443581579
13,500000000,114.338955,30.62420333333333,2.6,223.5,223,18,1664443587244
14,510000000,114.32251833333332,30.60986833333333,3.9,226.0,511,18,1664443591679
15,560000000,114.31992666666666,30.612728333333333,0.0,360.0,511,3,1664443510881
16,570000000,114.33937333333331,30.624356666666667,2.8000000000000003,227.8,511,18,1664443246231
17,660000000,114.37583166666668,30.644086666666663,0.0,360.0,511,3,1664443402418
18,670000000,114.33006666666668,30.619216666666667,4.3,229.3,511,18,1664443515141
19,760000000,114.31996,30.611888333333333,0.0,133.70000000000002,0,18,1664443590195
20,780000000,114.32036,30.61157,0.0,198.7,511,18,1664443590195
21,880000000,114.31999666666668,30.60637333333333,4.3,215.9,511,18,1664443593482
22,900000000,114.31890833333334,30.613866666666667,0.0,0.0,511,18,1664443461121
23,910000000,114.31555666666668,30.590118333333333,0.2,46.8,511,18,1664443583687
24,950000000,114.30770666666666,30.597663333333333,0.0,0.0,1,18,1664443582826
25,960000000,114.307855,30.597646666666662,0.0,151.1,151,18,1664443477416
26,970000000,114.31626666666666,30.60287,3.9,213.8,511,18,1664443555857
27,980000000,114.34495833333334,30.628186666666668,2.8000000000000003,223.9,511,18,1664443579036
