,mmsi,lon,lat,speed,course,heading,type,timestamp
0,101000000,114.35365333333333,30.631856666666668,7.0,52.8,511,18,1664441418925
1,109000000,0.8489383333333334,55.95042,91.4,256.0,7,1,1664440930263
2,110000000,114.33319333333333,30.611535,0.0,81.30000000000001,511,18,1664441419832
3,190000000,114.32161666666669,30.614816666666663,0.1,122.1,511,18,1664441296136
4,220000000,114.32133333333331,30.615206666666666,0.0,262.7,511,18,1664441351130
5,240000000,114.32266666666666,30.614093333333333,0.0,118.4,511,18,1664441313977
6,270000000,114.37454166666669,30.64743,4.9,234.8,235,18,1664441392380
7,280000000,114.33243166666666,30.618081666666665,3.0,223.8,511,18,1664441420779
8,330000000,114.3192,30.614743333333333,0.0,0.0,480,18,1664441313395
9,350000000,114.32429833333332,30.61219833333333,3.3,360.0,223,3,1664441418514
10,430000000,114.32081666666669,30.61701833333333,0.0,0.0,511,1,1664441418514
11,440000000,114.34185333333332,30.623616666666667,6.800000000000001,48.900000000000006,48,18,1664441403483
12,490000000,114.32074833333331,30.617035,0.0,57.900000000000006,511,1,1664441421880
13,560000000,114.31985333333331,30.61270833333333,0.0,360.0,511,3,1664441310662
14,580000000,114.30615666666668,30.588951666666667,4.9,212.3,212,1,1664441404050
15,650000000,114.29269833333332,30.57042333333333,6.5,206.9,206,18,1664441320170
16,660000000,114.37585333333334,30.64408333333333,0.0,0.0,511,18,1664441326849
17,760000000,114.319945,30.611878333333333,0.0,285.6,0,18,1664441414076
18,780000000,114.32036666666669,30.61157833333333,0.0,360.0,511,3,1664441260702
19,880000000,114.34974666666666,30.631595,3.1,226.0,511,18,1664441406655
20,900000000,114.318885,30.613866666666667,0.0,0.0,511,18,1664441300907
21,910000000,114.31554833333334,30.59013833333333,0.1,192.2,511,18,1664441421975
22,920000000,114.330485,30.61453,7.0,49.5,511,18,1664441400861
23,950000000,114.30772,30.59766,0.0,0.0,0,18,1664441402283
24,960000000,114.30787166666668,30.59764833333333,0.0,238.2,238,18,1664441317521
25,970000000,114.34486666666666,30.62840333333333,3.1,228.9,511,18,1664441365847
26,980000000,114.36855,30.644303333333333,2.8000000000000003,234.1,511,18,1664441413138
27,990000000,114.30431,30.58703,4.0,216.1,511,18,1664441310157
