,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32327,30.599875,0.0,80.4,511,18,1668908986543
1,150000000,114.31596,30.59079,0.0,0.0,511,18,1668908936709
2,160000000,114.38771166666666,30.653661666666668,5.4,242.8,242,18,1668908789113
3,180000000,114.29396,30.573716666666662,4.5,209.5,209,18,1668908959337
4,190000000,114.34819833333331,30.629316666666668,4.4,231.9,511,18,1668908981726
5,200000000,114.31392,30.601441666666663,4.3,231.2,231,18,1668908959561
6,210000000,114.31709166666668,30.611561666666667,0.0,147.1,147,18,1668908832222
7,220000000,114.32011166666666,30.61636833333333,0.0,229.7,229,18,1668908939044
8,230000000,114.28533833333331,30.554751666666668,6.8,360.0,511,3,1668908870694
9,240000000,114.317035,30.610466666666667,0.0,0.0,0,18,1668908930856
10,260000000,114.36809,30.645063333333333,4.3,231.4,0,1,1668908982046
11,270000000,114.32089666666668,30.617273333333333,0.0,0.0,511,1,1668908974704
12,290000000,114.319145,30.61460333333333,0.0,325.8,325,18,1668908850610
13,330000000,114.32076,30.61704333333333,0.1,178.60000000000002,511,1,1668908982702
14,360000000,114.29541333333331,30.573736666666665,7.0,209.1,511,18,1668908983310
15,380000000,114.28314666666668,30.55112,6.4,23.700000000000003,511,18,1668908900320
16,400000000,114.31862666666666,30.60248333333333,7.1000000000000005,37.5,511,18,1668908986863
17,410000000,114.36748833333333,30.643471666666667,4.8,231.0,231,1,1668908921422
18,420000000,114.30892,30.585943333333333,19.5,30.700000000000003,511,18,1668908971186
19,440000000,114.29358666666668,30.57673,0.0,0.0,511,18,1668908986383
20,450000000,114.320415,30.61224,0.0,9.0,511,18,1668908953931
21,460000000,114.28989333333334,30.57103333333333,0.0,0.0,12,1,1668908974496
22,470000000,114.27097333333332,30.534811666666663,4.1000000000000005,222.3,0,18,1668908976784
23,480000000,114.33757333333334,30.62204,4.0,230.4,511,18,1668908979854
24,490000000,114.32058166666668,30.61429833333333,0.0,360.0,511,3,1668908954811
25,500000000,114.31978666666669,30.61206,0.0,0.0,511,18,1668908900016
26,530000000,114.32036333333332,30.616395,1.9,247.3,0,18,1668908985103
27,540000000,114.32101333333334,30.613533333333333,0.0,360.0,511,3,1668908938197
28,560000000,114.29737333333334,30.58176333333333,0.0,258.1,511,18,1668908864427
29,580000000,114.29790666666666,30.582753333333333,0.0,0.0,511,18,1668908923182
30,590000000,114.29034666666666,30.57159,0.9,360.0,511,3,1668908971809
31,600000000,114.31560166666668,30.590163333333333,0.0,0.0,511,18,1668908982350
32,610000000,114.31636,30.591176666666662,0.0,0.0,511,18,1668908920033
33,620000000,114.31654666666668,30.59106333333333,0.0,0.0,511,18,1668908984814
34,630000000,114.31607166666667,30.590645,0.0,360.0,511,3,1668908959561
35,640000000,114.30772,30.59761333333333,0.0,0.0,1,18,1668908917506
36,650000000,114.30788,30.59758833333333,0.0,98.2,98,18,1668908494938
37,660000000,114.32636666666669,30.613323333333334,4.2,224.0,224,18,1668908950364
38,680000000,114.27711666666669,30.54278833333333,3.2,211.0,511,18,1668908917378
