,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.333155,30.61151,0.0,89.9,511,18,1664445439236
1,120000000,114.35314333333334,30.60486833333333,0.0,284.0,511,1,1664445365006
2,130000000,114.32095,30.60797,4.7,214.1,511,18,1664445386443
3,140000000,114.35570666666666,30.638683333333333,3.1,227.7,511,18,1664445439156
4,150000000,114.34904,30.63100333333333,4.3,231.5,511,18,1664445419979
5,180000000,114.31357833333334,30.595125,7.0,33.5,33,18,1664445393249
6,190000000,114.32163333333334,30.61485,0.1,91.8,511,18,1664445296831
7,220000000,114.321325,30.615206666666666,0.0,360.0,511,3,1664445443407
8,240000000,114.32265333333334,30.614086666666665,0.1,118.4,511,18,1664445273666
9,270000000,114.308015,30.59198,4.7,209.8,209,18,1664445407558
10,320000000,114.363705,30.642181666666666,4.3,360.0,511,3,1664445432816
11,330000000,114.31912,30.614486666666668,0.0,0.0,511,18,1664445427038
12,430000000,114.32077833333334,30.61698,0.3,180.4,511,1,1664445438678
13,470000000,114.32717333333332,30.617146666666667,3.7,219.9,511,18,1664445439953
14,490000000,114.320765,30.61706333333333,0.0,57.900000000000006,511,1,1664445440397
15,500000000,114.31740666666668,30.60420833333333,3.6,216.4,216,18,1664445403841
16,560000000,114.31988333333334,30.612706666666668,0.0,360.0,511,3,1664445250842
17,590000000,114.36335,30.642716666666665,4.5,236.1,511,18,1664445116717
18,660000000,114.375855,30.64407333333333,0.0,360.0,511,3,1664444942473
19,690000000,114.3746,30.644266666666667,3.8,178.4,511,19,1664445038175
20,730000000,114.31041333333332,30.59048333333333,6.7,30.1,511,18,1664445430639
21,760000000,114.31996333333332,30.611871666666666,0.0,133.70000000000002,0,18,1664445430403
22,780000000,114.320335,30.611541666666668,0.0,360.0,511,3,1664445441109
23,790000000,114.34831666666666,30.627566666666667,7.800000000000001,51.900000000000006,511,18,1664445386967
24,820000000,114.32886666666668,30.613243333333333,8.700000000000001,44.0,511,18,1664445417721
25,830000000,114.35193333333332,30.633836666666667,3.3000000000000003,223.7,511,18,1664445419869
26,870000000,114.33616166666668,30.618926666666667,8.9,360.0,511,3,1664445443723
27,900000000,114.31878833333332,30.61358,0.0,0.0,511,18,1664445441109
28,910000000,114.31554833333334,30.590091666666662,0.2,67.7,511,18,1664445434972
29,950000000,114.30768,30.597666666666665,0.0,0.0,1,18,1664445397250
30,960000000,114.307845,30.597666666666665,0.0,215.0,215,18,1664445277210
31,980000000,114.32404,30.61165833333333,3.6,218.7,511,18,1664445443233
