,mmsi,lon,lat,speed,course,heading,type,timestamp
0,102000000,114.4151,30.659366666666667,0.0,99.8,99,18,1664437468321
1,104000000,114.3324,30.618116666666666,3.5,232.1,232,18,1664437669666
2,105000000,114.31675333333334,30.593471666666662,0.0,110.4,110,18,1664437581643
3,106000000,114.35309666666669,30.60490666666667,0.0,294.7,511,1,1664437686257
4,107000000,114.31638166666669,30.59361,0.0,8.0,511,18,1664437684602
5,110000000,114.335385,30.613331666666667,0.0,353.5,511,18,1664437689078
6,111000000,114.31596166666668,30.591966666666668,0.3,231.3,511,1,1664437688921
7,120000000,114.35321666666668,30.604896666666665,0.0,280.90000000000003,511,1,1664437644189
8,170000000,114.29206,30.570991666666668,4.0,212.8,511,18,1664437580930
9,190000000,114.32166666666669,30.614933333333333,0.0,67.10000000000001,511,18,1664437663094
10,200000000,114.2962,30.5743,9.2,213.4,205,1,1664437689660
11,210000000,114.32741333333334,30.61517333333333,3.1,230.5,511,18,1664437661373
12,220000000,114.32133333333331,30.61519333333333,0.0,262.7,511,18,1664437571816
13,230000000,114.27743333333332,30.544616666666663,3.9,205.7,511,18,1664437324894
14,240000000,114.32261166666666,30.61423,0.0,49.8,49,1,1664437647708
15,280000000,114.38726,30.654005,3.9,244.3,511,18,1664437686908
16,300000000,114.31608,30.590733333333333,0.0,0.0,511,18,1664437346889
17,330000000,114.31928,30.61476,0.0,0.0,511,18,1664437559654
18,340000000,114.32784,30.612113333333333,5.7,43.5,43,18,1664437649052
19,350000000,114.36945333333334,30.64476,3.5,360.0,235,3,1664437678646
20,370000000,114.31774833333333,30.613096666666667,0.0,84.30000000000001,84,19,1664437615228
21,380000000,114.31694666666668,30.597195,1.6,360.0,511,3,1664437610722
22,400000000,114.29010666666667,30.56692,5.1000000000000005,211.1,511,18,1664437682692
23,420000000,114.29835833333334,30.57900833333333,4.7,218.3,511,18,1664437676571
24,430000000,114.32094666666669,30.617105,0.2,49.7,511,1,1664437667950
25,440000000,114.26985833333332,30.53081,6.5,32.4,34,18,1664437621819
26,450000000,114.30973833333331,30.590086666666668,7.7,31.3,511,19,1664437685183
27,480000000,114.34352,30.62421,6.1000000000000005,50.3,511,18,1664437676081
28,490000000,114.32080333333332,30.61708833333333,0.0,57.900000000000006,511,1,1664437682284
29,520000000,114.36934166666668,30.64311,6.4,55.6,55,18,1664437649583
30,530000000,114.364445,30.639813333333333,6.4,49.0,49,18,1664437470051
31,540000000,114.3354,30.62085,54.900000000000006,229.3,511,18,1664437644567
32,550000000,114.33496666666667,30.62053333333333,3.7,227.7,511,18,1664437674489
33,560000000,114.31991833333332,30.61274833333333,0.0,360.0,511,3,1664437550891
34,580000000,114.36708166666666,30.642905,4.7,232.0,232,1,1664437676223
35,600000000,114.387105,30.65142833333333,6.300000000000001,59.900000000000006,59,18,1664437665366
36,610000000,114.31972666666668,30.61175,0.1,16.1,16,19,1664437484900
37,620000000,114.47118333333331,30.676966666666665,0.0,70.60000000000001,70,18,1664437215663
38,630000000,114.28152,30.55330333333333,5.5,207.1,511,18,1664437632673
39,650000000,114.37109166666669,30.644981666666663,5.800000000000001,230.6,230,18,1664437603615
40,690000000,114.3165,30.59445,1.3,118.5,511,19,1664437668454
41,700000000,114.40434166666668,30.658651666666668,5.9,65.3,65,18,1664437196479
42,710000000,114.31954666666668,30.606331666666662,4.4,215.6,511,18,1664437686795
43,740000000,114.28997333333334,30.571096666666666,0.0,0.0,12,1,1664437655091
44,750000000,114.34334166666666,30.62656833333333,3.6,229.7,229,18,1664437671049
45,760000000,114.31996333333332,30.611881666666665,0.0,90.2,0,18,1664437689914
46,770000000,114.25694166666666,30.51737,4.3,216.5,0,18,1664437502228
47,780000000,114.32038666666666,30.611586666666668,0.0,198.7,511,18,1664437650947
48,800000000,114.259495,30.52116,4.7,214.4,214,18,1664437555344
49,840000000,114.29759833333334,30.58192,0.0,91.2,511,18,1664437686620
50,850000000,114.31349333333333,30.599036666666667,4.5,216.0,511,18,1664437688353
51,900000000,114.318965,30.61386333333333,0.0,0.0,511,18,1664437521348
52,910000000,114.316415,30.590361666666663,0.4,72.2,511,18,1664437577962
53,930000000,114.31637333333332,30.59116333333333,0.0,0.0,511,18,1664437510827
54,940000000,114.31654666666668,30.59104,0.1,0.0,511,18,1664437593072
55,950000000,114.30778666666669,30.59767666666667,0.0,0.0,1,18,1664437592192
56,960000000,114.30790166666668,30.597655,0.0,98.9,98,18,1664437357306
57,990000000,114.35020333333334,30.632091666666668,3.1,232.9,511,18,1664437687174
