,mmsi,lon,lat,speed,course,heading,type,timestamp
0,102000000,114.4151,30.659366666666667,0.0,99.8,99,18,1664437468321
1,104000000,114.33308333333332,30.618583333333333,3.4,229.9,229,1,1664437625407
2,105000000,114.31675333333334,30.593471666666662,0.0,110.4,110,18,1664437581643
3,106000000,114.35309833333334,30.60490833333333,0.0,299.5,511,1,1664437636352
4,107000000,114.31642833333332,30.59355833333333,0.0,0.0,511,18,1664437625616
5,110000000,114.33539166666668,30.613306666666663,0.1,354.5,511,18,1664437629229
6,111000000,114.31609833333331,30.592121666666667,1.0,29.5,511,1,1664437628899
7,120000000,114.35322166666668,30.6049,0.0,275.40000000000003,511,1,1664437605270
8,170000000,114.29206,30.570991666666668,4.0,212.8,511,18,1664437580930
9,190000000,114.32166666666669,30.614916666666662,0.0,58.7,511,18,1664437481441
10,200000000,114.29784,30.57643333333333,9.1,213.6,205,1,1664437629656
11,210000000,114.32782666666668,30.61544333333333,3.1,233.8,511,18,1664437631370
12,220000000,114.32133333333331,30.61519333333333,0.0,262.7,511,18,1664437571816
13,230000000,114.27743333333332,30.544616666666663,3.9,205.7,511,18,1664437324894
14,240000000,114.32263833333332,30.61411,0.0,360.0,511,3,1664437562086
15,280000000,114.38863333333332,30.65461833333333,4.0,243.3,511,18,1664437613914
16,300000000,114.31608,30.590733333333333,0.0,0.0,511,18,1664437346889
17,330000000,114.31928,30.61476,0.0,0.0,511,18,1664437559654
18,340000000,114.32693833333332,30.61128666666667,5.7,42.8,42,18,1664437607583
19,350000000,114.37022666666668,30.64526333333333,3.6,232.7,511,18,1664437629546
20,370000000,114.31774833333333,30.613096666666667,0.0,84.30000000000001,84,19,1664437615228
21,380000000,114.31694666666668,30.597195,1.6,360.0,511,3,1664437610722
22,400000000,114.29081333333332,30.567956666666667,5.2,211.5,511,18,1664437632060
23,420000000,114.29934666666666,30.580226666666668,4.800000000000001,213.8,511,18,1664437610722
24,430000000,114.320885,30.617101666666667,0.0,14.7,511,1,1664437637437
25,440000000,114.26985833333332,30.53081,6.5,32.4,34,18,1664437621819
26,450000000,114.30821666666668,30.587921666666663,7.7,31.1,511,18,1664437614898
27,480000000,114.34240833333334,30.623351666666668,6.1000000000000005,47.400000000000006,47,18,1664437631105
28,490000000,114.32082333333334,30.617095,0.0,57.900000000000006,511,1,1664437622226
29,520000000,114.36849333333332,30.64259833333333,6.4,54.3,54,18,1664437619709
30,530000000,114.364445,30.639813333333333,6.4,49.0,49,18,1664437470051
31,550000000,114.33573333333334,30.6211,3.7,231.2,511,19,1664437623927
32,560000000,114.31991833333332,30.61274833333333,0.0,360.0,511,3,1664437550891
33,580000000,114.36827166666669,30.643688333333333,4.8,234.0,234,1,1664437615888
34,600000000,114.38536,30.650558333333333,6.2,60.5,60,18,1664437606319
35,610000000,114.31972666666668,30.61175,0.1,16.1,16,19,1664437484900
36,620000000,114.47118333333331,30.676966666666665,0.0,70.60000000000001,70,18,1664437215663
37,630000000,114.28152,30.55330333333333,5.5,207.1,511,18,1664437632673
38,650000000,114.37109166666669,30.644981666666663,5.800000000000001,230.6,230,18,1664437603615
39,690000000,114.31661666666666,30.594566666666665,1.3,118.5,511,3,1664437603128
40,700000000,114.40434166666668,30.658651666666668,5.9,65.3,65,18,1664437196479
41,710000000,114.320225,30.607221666666668,4.5,212.4,511,18,1664437637058
42,740000000,114.28997333333334,30.5711,0.0,0.0,12,1,1664437634582
43,750000000,114.34465333333333,30.627586666666662,3.5,226.8,226,18,1664437580537
44,760000000,114.31996833333334,30.611878333333333,0.0,90.2,0,18,1664437636492
45,770000000,114.25694166666666,30.51737,4.3,216.5,0,18,1664437502228
46,780000000,114.32038666666666,30.611588333333334,0.0,360.0,511,3,1664437520941
47,800000000,114.259495,30.52116,4.7,214.4,214,18,1664437555344
48,840000000,114.29759,30.58192,0.0,290.90000000000003,511,18,1664437636570
49,850000000,114.31432,30.60007,4.5,212.7,511,18,1664437628363
50,900000000,114.318965,30.61386333333333,0.0,0.0,511,18,1664437521348
51,910000000,114.316415,30.590361666666663,0.4,72.2,511,18,1664437577962
52,930000000,114.31637333333332,30.59116333333333,0.0,0.0,511,18,1664437510827
53,940000000,114.31654666666668,30.59104,0.1,0.0,511,18,1664437593072
54,950000000,114.30778666666669,30.59767666666667,0.0,0.0,1,18,1664437592192
55,960000000,114.30790166666668,30.597655,0.0,98.9,98,18,1664437357306
56,990000000,114.350895,30.632538333333333,3.2,231.2,511,18,1664437637058
