,mmsi,lon,lat,speed,course,heading,type,timestamp
0,101000000,114.32297333333334,30.610163333333333,5.2,218.4,511,18,1665986129023
1,103000000,114.26729333333331,30.52729,5.5,32.4,511,18,1665986131465
2,104000000,114.30306333333333,30.59091833333333,0.0,277.40000000000003,511,18,1665986131465
3,106000000,114.30333333333331,30.59144,0.0,0.0,511,18,1665986130081
4,107000000,114.31604166666666,30.59062,0.1,360.0,511,3,1665986122476
5,112000000,114.410855,30.665668333333333,0.0,360.0,511,3,1665986062138
6,113000000,114.342195,30.626235,3.9,224.8,511,18,1665986137688
7,116000000,181.0,91.0,102.3,360.0,511,1,1665986089128
8,150000000,114.32442166666668,30.60128,0.0,169.8,511,18,1665986134341
9,170000000,114.353195,30.60486833333333,0.0,254.7,511,1,1665986123205
10,185000000,0.8505133333333333,0.026605,92.2,67.2,7,0,1665986118721
11,186000000,0.8507533333333334,0.0266083333333333,53.8,272.0,7,0,1665986059949
12,187000000,0.8509666666666666,0.0266166666666666,66.6,272.0,7,0,1665986105127
13,190000000,114.39808,30.657866666666667,6.0,251.1,511,1,1665986135313
14,191000000,0.8511266666666667,0.02662,53.8,67.2,7,0,1665986088236
15,250000000,114.30153666666666,30.583548333333333,5.5,217.6,0,18,1665986130653
16,260000000,114.30276,30.590456666666668,0.0,0.0,511,18,1665986026483
17,270000000,114.331315,30.614516666666667,6.300000000000001,45.6,511,18,1665986129023
18,360000000,114.31285333333334,30.593871666666665,7.7,24.5,511,18,1665986122205
19,370000000,114.33695333333333,30.62199333333333,3.1,232.6,511,18,1665986133581
20,400000000,114.35190666666666,30.633306666666662,3.1,229.4,229,1,1665986114655
21,450000000,114.25724166666669,30.51899,3.7,219.5,219,18,1665986104321
22,480000000,114.320775,30.617091666666667,0.1,249.9,511,1,1665986124046
23,530000000,114.296625,30.57746,5.4,210.7,511,18,1665986137878
24,560000000,114.31871166666669,30.613646666666668,0.0,78.9,0,18,1665986128753
25,590000000,114.360405,30.63623,6.2,53.1,511,18,1665986110978
26,620000000,114.28158,30.547791666666665,5.9,22.700000000000003,22,18,1665986058206
27,640000000,114.32783333333332,30.615883333333333,4.0,223.1,223,1,1665986087727
28,690000000,114.32110166666666,30.60583,5.6000000000000005,38.1,511,18,1665986137688
29,700000000,114.27919166666666,30.546811666666667,4.0,205.4,511,18,1665986082473
30,710000000,114.29358666666668,30.57675,0.0,0.0,511,18,1665986055811
31,730000000,114.28124,30.558466666666668,0.0,0.0,511,18,1665986041294
32,750000000,114.28116,30.558523333333333,0.0,0.0,511,18,1665986014008
33,810000000,114.3574,30.63404333333333,6.1000000000000005,51.5,511,18,1665986060269
34,820000000,114.28439333333333,30.556475,4.800000000000001,208.3,0,18,1665986117696
35,840000000,114.32229333333332,30.60913333333333,7.5,226.4,511,18,1665986115720
36,890000000,114.34574666666668,30.62651333333333,6.5,51.3,511,18,1665986136468
37,900000000,114.26581666666668,30.52963833333333,3.5,215.7,511,18,1665986111661
38,990000000,114.29736,30.58175333333333,0.0,217.7,511,18,1665986019244
