,mmsi,lon,lat,speed,course,heading,type,timestamp
0,101000000,114.30407,30.58664,5.300000000000001,210.5,511,18,1665987316586
1,102000000,114.28073333333332,30.55752333333333,0.0,111.2,208,3,1665987233129
2,103000000,114.28566666666669,30.555786666666663,6.1000000000000005,28.3,511,18,1665987301411
3,104000000,114.30305,30.59093,0.0,277.40000000000003,511,18,1665987313378
4,105000000,114.28770666666668,30.55150666666667,0.0,0.0,511,18,1665987226292
5,106000000,114.30333333333331,30.59143333333333,0.0,0.0,511,18,1665987209985
6,107000000,114.31606833333332,30.590595,0.0,360.0,511,3,1665987222572
7,109000000,114.31574666666668,30.59013,0.0,0.0,511,18,1665987179130
8,111000000,114.34412,30.62744333333333,3.6,224.0,511,18,1665987209573
9,112000000,114.41085833333334,30.66563,0.0,360.0,511,3,1665987162279
10,113000000,114.32329166666666,30.610803333333333,4.4,216.9,511,18,1665987309684
11,115000000,114.20945833333332,30.465956666666667,0.0,194.4,511,18,1665987184707
12,116000000,181.0,91.0,102.3,360.0,511,3,1665987298477
13,150000000,114.324415,30.601356666666668,0.0,169.8,511,18,1665987316586
14,160000000,181.0,91.0,102.3,360.0,511,1,1665987311002
15,170000000,114.35319666666666,30.604895,0.0,211.7,511,1,1665987303473
16,180000000,114.41712,30.66486,5.8,247.8,258,1,1665987316586
17,189000000,0.85022,0.0266216666666666,15.4,67.2,7,0,1665986720682
18,190000000,114.3654,30.641483333333333,5.9,232.6,511,1,1665987316032
19,192000000,0.85086,0.0266433333333333,53.8,67.2,7,0,1665986915457
20,196000000,0.85078,0.0266383333333333,66.6,67.2,7,0,1665986764302
21,197000000,0.8509933333333334,0.0266416666666666,79.4,272.0,7,0,1665986885414
22,200000000,114.25878666666668,30.52323,0.0,360.0,511,3,1665987199691
23,201000000,0.8506466666666667,0.0266383333333333,28.2,272.0,7,0,1665986795835
24,202000000,0.8510466666666666,0.0266566666666666,41.0,67.2,7,0,1665987126312
25,203000000,0.8507533333333334,0.026645,79.4,272.0,7,0,1665987142756
26,204000000,0.8513666666666667,0.0266683333333333,92.2,272.0,7,0,1665987264453
27,205000000,0.8509933333333334,0.0266583333333333,92.2,272.0,7,0,1665987219124
28,206000000,0.8509666666666666,0.0266533333333333,15.4,67.2,7,0,1665987113605
29,207000000,0.8514733333333333,0.0266783333333333,41.0,67.2,7,0,1665987247760
30,208000000,0.8516866666666667,0.0266683333333333,2.6,67.2,7,0,1665987005577
31,209000000,0.8512066666666667,0.026665,66.6,67.2,7,0,1665987187037
32,210000000,114.24611666666668,30.50475,4.0,214.6,511,19,1665987287670
33,211000000,0.8513666666666667,0.0266583333333333,41.0,272.0,7,0,1665986933326
34,212000000,0.8518466666666666,0.0266733333333333,66.6,272.0,7,0,1665987278601
35,213000000,0.8523,0.026695,79.4,67.2,7,0,1665987307699
36,220000000,114.22054,30.477161666666667,0.0,60.0,511,18,1665987316586
37,230000000,114.43921,30.669826666666665,4.3,261.5,511,18,1665987316586
38,250000000,114.28516166666668,30.556978333333333,5.6000000000000005,201.7,201,18,1665987298133
39,260000000,114.30277333333332,30.59047,0.0,0.0,511,18,1665987286385
40,270000000,114.36386333333331,30.638495,7.2,51.2,511,18,1665987317580
41,280000000,114.18867333333333,30.442398333333333,4.3,207.5,511,18,1665987168135
42,300000000,114.41444,30.66408333333333,5.300000000000001,249.7,511,18,1665987200685
43,310000000,114.26240833333334,30.52542,3.9,215.7,215,18,1665987238840
44,320000000,114.40683,30.6618,3.7,245.1,511,19,1665987107038
45,340000000,114.26633166666667,30.532295,0.0,229.8,124,19,1665987273241
46,350000000,114.40093333333331,30.65933,4.1000000000000005,244.1,243,18,1665986981291
47,360000000,114.34539833333334,30.626061666666665,8.3,51.0,511,18,1665987307699
48,370000000,114.32168,30.608708333333333,3.7,220.4,511,18,1665987313612
49,380000000,114.26083666666666,30.52547333333333,0.0,43.5,127,18,1665987239958
50,390000000,114.25836,30.522673333333334,0.0,233.9,511,18,1665987108596
51,400000000,114.33748,30.623256666666663,2.9,232.2,232,1,1665987308360
52,410000000,114.25529,30.513076666666667,4.7,41.6,511,18,1665987281434
53,440000000,114.23281833333331,30.48902333333333,4.1,211.3,0,1,1665987258426
54,450000000,114.244735,30.503723333333333,3.2,219.8,219,18,1665987168838
55,460000000,114.31938666666667,30.61254,0.0,137.3,511,18,1665987264080
56,480000000,114.320785,30.61710666666667,0.0,249.9,511,1,1665987312399
57,490000000,114.28096,30.558146666666666,0.0,0.0,511,18,1665987248993
58,500000000,114.27485,30.537566666666667,5.4,35.1,511,18,1665987305415
59,510000000,114.25621333333332,30.51737,3.8,215.4,511,18,1665987202691
60,520000000,114.26682666666666,30.530046666666667,4.4,1.2000000000000002,480,18,1665986929709
61,530000000,114.28097833333334,30.549991666666667,5.6000000000000005,206.7,511,18,1665987312224
62,550000000,114.45045,30.67107333333333,0.0,0.0,511,18,1665986824300
63,560000000,114.31870833333332,30.613635,0.0,174.60000000000002,0,18,1665987317122
64,570000000,114.24876666666668,30.511916666666668,0.0,53.7,511,18,1665986862599
65,590000000,114.39540333333332,30.65492,6.4,65.0,511,18,1665987304707
66,600000000,114.23767333333332,30.49873833333333,0.0,360.0,511,3,1665986921709
67,620000000,114.29943833333331,30.574636666666667,5.2,30.700000000000003,30,18,1665987302272
68,630000000,114.30776,30.59782,0.0,0.0,511,18,1665986969855
69,640000000,114.3097,30.5962,4.5,216.7,216,19,1665987302966
70,670000000,114.37581333333334,30.64408333333333,0.0,0.0,511,18,1665987315483
71,690000000,114.3482,30.62852833333333,6.300000000000001,49.2,511,18,1665987314557
72,700000000,114.26593,30.53035333333333,3.4000000000000004,211.9,511,18,1665987313868
73,710000000,114.28912,30.55398333333333,0.0,0.0,511,18,1665987285710
74,720000000,114.29358833333332,30.576781666666665,2.2,360.0,511,3,1665987287188
75,730000000,114.28125333333334,30.55847333333333,0.0,0.0,511,18,1665987301161
76,750000000,114.28117,30.558525,0.0,360.0,511,3,1665987313047
77,760000000,114.28113333333332,30.5673,4.1000000000000005,254.5,511,18,1665987272347
78,770000000,114.28888,30.55326,0.1,0.0,511,18,1665987147590
79,780000000,114.288335,30.552611666666667,2.1,360.0,511,3,1665987319377
80,790000000,114.44652833333332,30.671081666666662,4.9,254.4,511,18,1665987280975
81,800000000,114.28992,30.57107,0.0,0.0,1,18,1665987217675
82,810000000,114.39313333333334,30.653686666666665,6.2,65.2,511,18,1665987290136
83,820000000,114.27037833333333,30.535041666666668,4.2,217.9,0,18,1665987312224
84,830000000,114.295485,30.56919333333333,5.5,32.9,511,19,1665987318750
85,840000000,114.29838666666669,30.579066666666662,6.6000000000000005,217.9,511,18,1665987315688
86,850000000,114.28490666666669,30.567346666666666,9.5,86.4,511,18,1665987306694
87,860000000,114.21253166666666,30.46614333333333,2.2,296.2,296,18,1665987257046
88,870000000,114.41467,30.65916,0.0,360.0,511,3,1665986738390
89,890000000,114.37973833333334,30.64832333333333,6.8,59.8,511,1,1665987296159
90,900000000,114.25146333333332,30.512346666666662,4.1000000000000005,211.2,511,18,1665987314713
91,930000000,114.28654666666668,30.54753333333333,0.0,107.5,511,1,1665987249854
92,960000000,114.24423,30.506435,0.0,360.0,511,3,1665987117061
93,990000000,114.29736,30.581756666666667,0.0,217.7,511,18,1665987279103
