,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32326,30.599866666666667,0.0,95.1,511,18,1668910878779
1,120000000,114.35314333333334,30.604791666666667,0.0,296.1,511,3,1668910798206
2,130000000,114.35512166666666,30.635338333333333,4.4,233.2,511,18,1668910874492
3,150000000,114.31596,30.59081,0.0,0.0,511,18,1668910736586
4,160000000,114.34015333333332,30.624376666666667,5.0,224.6,224,18,1668910850443
5,170000000,114.31715833333334,30.604098333333333,4.2,221.3,221,18,1668910861589
6,180000000,114.27692833333332,30.54232333333333,3.1,207.2,207,18,1668910854776
7,190000000,114.31329666666667,30.598271666666665,5.4,215.2,511,18,1668910857719
8,200000000,114.29007666666666,30.56880333333333,4.5,200.3,200,18,1668910855032
9,220000000,114.32012,30.61635833333333,0.0,229.7,229,18,1668910738937
10,230000000,114.3258,30.60925,6.9,42.7,511,18,1668910868224
11,240000000,114.31705333333332,30.610466666666667,0.0,0.0,0,1,1668910822196
12,260000000,114.34412333333331,30.627475,3.1,224.8,0,1,1668910872206
13,280000000,114.32045,30.607516666666665,4.3,216.7,511,19,1668910871102
14,290000000,114.31903166666666,30.61443,0.0,287.0,287,19,1668910852953
15,300000000,114.34281333333334,30.626283333333333,4.0,232.4,511,18,1668910873373
16,330000000,114.320765,30.61704,0.0,178.60000000000002,511,1,1668910864067
17,380000000,114.31758666666668,30.60037,6.300000000000001,30.200000000000003,511,18,1668910820089
18,400000000,114.36961333333332,30.642413333333334,7.9,55.1,511,18,1668910696716
19,410000000,114.33472833333332,30.619945,4.1,230.7,230,1,1668910857048
20,420000000,114.30305333333334,30.57496,16.3,209.3,511,18,1668910849947
21,450000000,114.32041833333334,30.612241666666662,0.0,9.0,511,18,1668910753933
22,460000000,114.28988,30.57104,0.0,0.0,12,1,1668910871934
23,480000000,114.30782666666668,30.591496666666668,4.800000000000001,213.5,511,18,1668910869728
24,490000000,114.32057333333331,30.61431333333333,0.0,75.5,511,18,1668910867936
25,500000000,114.31977833333332,30.61205,0.0,360.0,511,3,1668910822739
26,510000000,114.34682666666669,30.62935,3.9,225.4,511,18,1668910873054
27,520000000,114.37541333333331,30.645766666666667,13.6,58.900000000000006,511,1,1668910603749
28,530000000,114.32048,30.614543333333334,1.1,94.2,0,18,1668910873198
29,540000000,114.321,30.61353666666667,0.0,360.0,511,3,1668910698298
30,560000000,114.29737333333334,30.581756666666667,0.0,258.1,511,18,1668910844224
31,570000000,114.40234166666669,30.65984333333333,5.0,246.5,511,19,1668910488099
32,580000000,114.29792,30.582743333333333,0.0,0.0,511,18,1668910543072
33,590000000,114.29034666666666,30.571583333333333,0.0,360.0,511,3,1668910770211
34,600000000,114.31559333333334,30.59014,0.0,0.0,511,18,1668910865458
35,610000000,114.31636,30.59118,0.0,0.0,511,18,1668910719946
36,620000000,114.31653333333334,30.591036666666668,0.0,0.0,511,18,1668910784630
37,630000000,114.31608,30.59068,0.0,0.0,511,18,1668910859430
38,640000000,114.30772,30.59762333333333,0.0,0.0,1,18,1668910719195
39,650000000,114.30789,30.597585,0.0,302.2,302,18,1668910834476
40,660000000,114.30094333333334,30.582663333333333,4.5,211.2,211,18,1668910785733
41,670000000,114.31513166666667,30.60261333333333,4.2,217.0,217,1,1668910844448
