,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32328166666667,30.59986333333333,0.0,95.1,511,18,1668910628920
1,150000000,114.31596,30.590803333333334,0.0,0.0,511,18,1668910556582
2,160000000,114.345105,30.62802,5.0,232.3,232,18,1668910610932
3,170000000,114.322165,30.609375,4.2,216.1,216,18,1668910507314
4,180000000,114.27873333333334,30.545405,3.4000000000000004,205.8,511,18,1668910627320
5,190000000,114.31708,30.602925,5.4,216.5,511,18,1668910630853
6,200000000,114.29245166666666,30.573425,4.2,209.7,209,18,1668910603510
7,210000000,114.31707166666666,30.611555,0.1,134.70000000000002,134,18,1668910111687
8,220000000,114.32012,30.616361666666663,0.0,229.7,229,19,1668910563218
9,230000000,114.31991333333332,30.603456666666663,6.9,360.0,511,3,1668910630853
10,240000000,114.31705333333332,30.610456666666668,0.0,0.0,0,1,1668910462766
11,260000000,114.34681666666668,30.62962333333333,2.6,224.0,0,1,1668910622238
12,270000000,114.32078833333334,30.617363333333333,0.1,212.1,511,1,1668910253695
13,280000000,114.32396666666666,30.6113,4.3,217.0,511,18,1668910629511
14,290000000,114.31903,30.61444833333333,0.0,287.0,287,19,1668910492928
15,300000000,114.34878666666668,30.63034333333333,3.9,221.9,511,18,1668910513476
16,330000000,114.32076333333332,30.617041666666665,0.0,178.60000000000002,511,1,1668910624173
17,380000000,114.31413333333332,30.59487,6.4,28.6,511,18,1668910610180
18,400000000,114.36552,30.63975,8.0,56.8,511,18,1668910576725
19,410000000,114.33881666666667,30.622941666666662,4.0,227.9,227,1,1668910604501
20,420000000,114.31481333333332,30.58985,14.3,222.0,511,18,1668910610036
21,450000000,114.32041166666669,30.61222833333333,0.0,9.0,511,18,1668910573926
22,460000000,114.28988,30.571036666666668,0.0,0.0,12,1,1668910630853
23,480000000,114.31129333333334,30.59599333333333,4.800000000000001,215.1,511,18,1668910629751
24,490000000,114.32056,30.61432,0.0,75.5,511,18,1668910508015
25,500000000,114.31977166666668,30.612055,0.0,360.0,511,3,1668910602727
26,510000000,114.35141333333333,30.63241333333333,4.0,232.1,511,18,1668910603078
27,520000000,114.37541333333331,30.645766666666667,13.6,58.900000000000006,511,1,1668910603749
28,530000000,114.31925666666666,30.61448333333333,0.1,280.8,0,18,1668910623693
29,540000000,114.32101333333334,30.61353,0.0,224.5,511,18,1668910485394
30,560000000,114.29737,30.58175333333333,0.0,360.0,511,3,1668910569339
31,570000000,114.40234166666669,30.65984333333333,5.0,246.5,511,19,1668910488099
32,580000000,114.29792,30.582743333333333,0.0,0.0,511,18,1668910543072
33,590000000,114.29033333333334,30.57155333333333,0.4,360.0,511,3,1668910411938
34,600000000,114.31561,30.59016,0.0,0.0,511,18,1668910625308
35,610000000,114.31634666666666,30.591173333333334,0.0,0.0,511,18,1668910539923
36,620000000,114.31656,30.59105,0.0,0.0,511,18,1668910604660
37,630000000,114.31607833333334,30.59067,0.1,360.0,511,3,1668910499723
38,640000000,114.30768,30.59759333333333,0.0,0.0,1,18,1668910539715
39,650000000,114.30789166666666,30.597591666666663,0.0,222.9,222,18,1668910294319
40,660000000,114.30342333333331,30.585976666666667,4.4,212.6,212,18,1668910594330
41,670000000,114.31856666666668,30.60581,4.3,230.6,230,1,1668910623197
42,680000000,114.26717833333332,30.530726666666663,2.6,212.9,511,18,1668910164493
