,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32325,30.59988166666667,0.0,80.4,511,18,1668907585118
1,140000000,114.30805,30.591466666666665,3.7,213.6,213,3,1668907515280
2,150000000,114.31596,30.5908,0.0,0.0,511,18,1668907316728
3,180000000,114.31226166666669,30.59707333333333,4.3,215.5,215,18,1668907585278
4,200000000,114.33497833333334,30.621376666666663,3.8,242.7,242,18,1668907514193
5,210000000,114.31707833333331,30.611546666666666,0.1,125.9,125,18,1668907180021
6,220000000,114.32010666666666,30.616371666666662,0.0,229.7,229,19,1668907322018
7,240000000,114.31704666666668,30.61043833333333,0.0,0.0,0,18,1668907311046
8,250000000,114.27618666666666,30.54078,3.6,203.4,511,18,1668907168894
9,260000000,114.40271166666666,30.66002,4.2,242.7,0,1,1668907312978
10,270000000,114.32089833333332,30.617363333333333,0.0,70.0,511,1,1668907574420
11,290000000,114.31903333333334,30.61446,0.1,325.8,325,18,1668907410590
12,330000000,114.32075833333332,30.61701833333333,0.0,178.60000000000002,511,1,1668907573604
13,360000000,114.31953333333334,30.60571,5.6000000000000005,216.1,511,18,1668907573284
14,400000000,114.28753333333331,30.56714333333333,5.5,82.5,511,18,1668907546825
15,410000000,114.40495,30.661155,4.9,244.6,244,1,1668907397348
16,450000000,114.32041333333332,30.61223,0.0,9.0,511,18,1668907513729
17,460000000,114.28986666666668,30.57103,0.0,0.0,12,1,1668907566984
18,470000000,114.28793,30.56116,5.0,203.6,0,18,1668907578514
19,480000000,114.36326666666666,30.640183333333333,3.8,233.8,511,18,1668907392982
20,490000000,114.3206,30.614306666666668,0.0,75.5,511,18,1668907448018
21,500000000,114.31978333333332,30.61204833333333,0.0,360.0,511,3,1668907522379
22,530000000,114.34540166666666,30.628968333333333,3.6,224.7,0,18,1668907583279
23,540000000,114.32102666666668,30.61354,0.0,224.5,511,18,1668907425506
24,550000000,114.29068333333332,30.572496666666662,0.0,0.0,511,18,1668907450993
25,560000000,114.29736666666666,30.581758333333333,0.0,360.0,511,3,1668907489024
26,580000000,114.29793333333332,30.582746666666665,0.0,0.0,511,18,1668907483111
27,590000000,114.29032,30.571563333333334,0.0,360.0,511,3,1668907169309
28,600000000,114.31560333333331,30.590161666666667,0.0,0.0,511,18,1668907570869
29,610000000,114.31634666666666,30.591166666666663,0.0,0.0,511,18,1668907299996
30,620000000,114.31654666666668,30.59105,0.0,0.0,511,18,1668907364822
31,630000000,114.31610666666668,30.590656666666668,0.0,360.0,511,3,1668907419304
32,640000000,114.30773333333332,30.59761,0.0,0.0,1,18,1668907478253
33,650000000,114.30786166666668,30.597596666666668,0.0,144.9,336,18,1668907415116
34,680000000,114.28782666666666,30.562741666666668,3.4000000000000004,199.7,511,18,1668907564138
35,700000000,114.28504166666669,30.55474,12.4,24.1,24,18,1668907582128
