,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32325,30.599878333333333,0.0,80.4,511,18,1668907444918
1,140000000,114.30969166666668,30.593588333333333,3.7,212.6,511,18,1668907367573
2,150000000,114.31596,30.5908,0.0,0.0,511,18,1668907316728
3,180000000,114.31424666666666,30.599846666666668,4.2,213.8,511,18,1668907424053
4,200000000,114.33718,30.622196666666667,3.6,248.2,248,18,1668907394021
5,210000000,114.31707833333331,30.611546666666666,0.1,125.9,125,18,1668907180021
6,220000000,114.32010666666666,30.616371666666662,0.0,229.7,229,19,1668907322018
7,240000000,114.31704666666668,30.61043833333333,0.0,0.0,0,18,1668907311046
8,250000000,114.27618666666666,30.54078,3.6,203.4,511,18,1668907168894
9,260000000,114.40271166666666,30.66002,4.2,242.7,0,1,1668907312978
10,270000000,114.32091166666666,30.617305,0.0,80.2,511,1,1668907413341
11,290000000,114.31903333333334,30.61446,0.1,325.8,325,18,1668907410590
12,330000000,114.32079,30.61700833333333,0.1,178.60000000000002,511,1,1668907444294
13,360000000,114.32225333333334,30.60879,5.5,218.6,511,18,1668907423301
14,400000000,114.28161333333334,30.567046666666663,6.2,74.2,511,18,1668907366853
15,410000000,114.40495,30.661155,4.9,244.6,244,1,1668907397348
16,450000000,114.32041333333332,30.61223333333333,0.0,9.0,511,18,1668907333832
17,460000000,114.28986666666668,30.571036666666668,0.0,0.0,12,1,1668907426337
18,470000000,114.28944,30.56467,5.300000000000001,200.2,0,18,1668907418023
19,480000000,114.36326666666666,30.640183333333333,3.8,233.8,511,18,1668907392982
20,490000000,114.320585,30.614306666666668,0.0,360.0,511,3,1668907414556
21,500000000,114.31979166666666,30.61206333333333,0.0,360.0,511,3,1668907302410
22,530000000,114.34985333333331,30.63233333333333,3.8,226.2,0,18,1668907286754
23,540000000,114.32102666666668,30.61354,0.0,224.5,511,18,1668907425506
24,560000000,114.29737333333334,30.58176,0.0,258.1,511,18,1668907424372
25,580000000,114.29793333333332,30.58274,0.0,0.0,511,18,1668907303162
26,590000000,114.29032,30.571563333333334,0.0,360.0,511,3,1668907169309
27,600000000,114.31561,30.590163333333333,0.0,0.0,511,18,1668907440839
28,610000000,114.31634666666666,30.591166666666663,0.0,0.0,511,18,1668907299996
29,620000000,114.31654666666668,30.59105,0.0,0.0,511,18,1668907364822
30,630000000,114.31610666666668,30.590656666666668,0.0,360.0,511,3,1668907419304
31,640000000,114.30770666666666,30.597666666666665,0.0,0.0,1,18,1668907297151
32,650000000,114.30786166666668,30.597596666666668,0.0,144.9,336,18,1668907415116
33,680000000,114.28851666666668,30.564445,3.1,201.7,511,18,1668907447155
