,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.3258017,30.601235,0.2,305.9,511,18,1654315382379
1,130000000,114.3193267,30.61537333,0.0,123.7,203,3,1654315242881
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
3,150000000,114.30925,30.59744667,2.5,240.9,511,18,1654315384608
4,160000000,114.3179217,30.61434167,0.0,0.0,511,18,1654315292055
5,200000000,114.3177717,30.61405167,0.1,126.1,126,18,1654315334484
6,210000000,114.3210933,30.60814,3.9,207.1,511,18,1654315382877
7,220000000,114.3180733,30.604785,2.8,215.4,215,1,1654315365340
8,230000000,114.29927,30.58341833,3.4,199.3,511,18,1654315224349
9,240000000,114.297535,30.58071667,3.2,205.6,0,1,1654314955433
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
11,290000000,114.3272433,30.61679667,3.0,225.0,511,18,1654315390761
12,320000000,114.3187967,30.613115,0.0,1.1,1,1,1654315353599
13,330000000,114.298745,30.582005,3.3,206.6,511,18,1654315221873
14,340000000,114.3126917,30.593675,8.0,30.4,30,18,1654315379725
15,370000000,114.3186167,30.61333333,0.0,127.0,127,18,1654315124088
16,380000000,114.3200533,30.604025,7.9,36.5,0,18,1654315385078
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
18,410000000,114.2927633,30.57364333,3.2,208.8,511,18,1654315387970
19,430000000,114.297365,30.58176333,0.0,360.0,511,3,1654315288447
20,440000000,181.0,91.0,102.3,360.0,185,3,1654315379163
21,480000000,114.3185133,30.613405,0.0,284.2,511,18,1654315390511
