,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32579,30.60116167,0.3,242.2,511,18,1654315772233
1,130000000,114.3193233,30.61537333,0.1,120.0,203,3,1654315422867
2,150000000,114.3053867,30.59333667,3.4,209.0,511,18,1654315768815
3,160000000,114.3179317,30.61434333,0.0,0.0,511,18,1654315542080
4,200000000,114.3177717,30.61403333,0.1,127.9,127,19,1654315706908
5,210000000,114.3155733,30.60282,4.1,225.4,511,18,1654315772827
6,220000000,114.3135017,30.602015,2.2,232.3,232,1,1654315779603
7,230000000,114.29927,30.58341833,3.4,199.3,511,18,1654315224349
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,290000000,114.32362,30.61271333,3.0,220.0,511,18,1654315780821
10,320000000,114.31877,30.61308833,0.0,312.9,312,1,1654315719340
11,330000000,114.298745,30.582005,3.3,206.6,511,18,1654315221873
12,340000000,114.321665,30.60573833,8.0,36.2,36,18,1654315763896
13,370000000,114.31865,30.61333333,0.0,139.7,139,1,1654315497893
14,380000000,114.3310567,30.61490167,7.5,45.5,511,18,1654315780992
15,410000000,114.2927633,30.57364333,3.2,208.8,511,18,1654315387970
16,430000000,114.297365,30.58176333,0.0,360.0,511,3,1654315728440
17,440000000,114.3202,30.61681333,0.0,360.0,185,1,1654315759605
18,480000000,114.3184833,30.613415,0.0,280.9,511,18,1654315777357
