,mmsi,lon,lat,speed,course,heading,type,timestamp
0,110000000,114.32558,30.601485,1.3,333.1,511,18,1654317611819
1,130000000,114.3193233,30.61537833,0.0,135.0,203,3,1654317402824
2,180000000,114.3128533,30.59968333,3.6,223.3,511,18,1654317608884
3,200000000,114.3177683,30.614035,0.1,139.1,139,18,1654317352745
4,290000000,114.3067267,30.595295,3.3,216.5,511,18,1654317571252
5,310000000,114.323415,30.60827167,7.8,38.1,38,1,1654317584118
6,320000000,114.318795,30.613105,0.1,57.0,57,1,1654317275269
7,370000000,114.3186,30.61331667,0.0,174.1,174,18,1654317412483
8,440000000,181.0,91.0,102.3,360.0,185,3,1654317025766
9,480000000,114.3185217,30.613405,0.0,77.0,511,19,1654317295495
