,mmsi,lon,lat,speed,course,heading,type,timestamp
0,101000000,114.29171666666667,30.5646,6.1000000000000005,33.5,511,18,1664438453440
1,102000000,114.41508333333331,30.659333333333333,0.0,116.8,116,19,1664438448949
2,104000000,114.32014666666667,30.60654333333333,4.3,215.0,511,18,1664438515060
3,105000000,114.31682333333332,30.593443333333333,0.0,136.20000000000002,136,19,1664438509590
4,106000000,114.35304666666669,30.60484,0.0,242.4,511,1,1664438516354
5,107000000,114.31518,30.592936666666667,1.0,44.0,511,18,1664438512428
6,110000000,114.33537833333334,30.61328333333333,0.0,353.5,511,18,1664438519130
7,111000000,114.29145833333334,30.573215,4.8,217.6,511,1,1664438465546
8,120000000,114.35316333333331,30.604806666666665,0.0,233.8,511,1,1664438504942
9,170000000,114.28243166666668,30.55489,4.5,208.2,511,1,1664438519608
10,190000000,114.32165,30.6149,0.0,90.9,511,18,1664438388237
11,200000000,114.28086666666668,30.55209333333333,5.3,203.2,196,3,1664438516609
12,210000000,114.3176,30.604556666666667,3.5,219.3,511,18,1664438501337
13,220000000,114.32132,30.615196666666662,0.0,262.7,511,18,1664438471892
14,240000000,114.32263666666668,30.614086666666665,0.0,360.0,511,3,1664438442371
15,280000000,114.37247666666669,30.646535,4.1000000000000005,235.9,511,18,1664438456821
16,300000000,114.31608,30.59073666666667,0.0,0.0,511,18,1664438426686
17,330000000,114.31922666666668,30.614746666666665,0.0,0.0,511,18,1664438466686
18,340000000,114.34868833333331,30.628298333333333,6.4,49.7,49,18,1664438519608
19,350000000,114.35812,30.63729,2.8000000000000003,237.8,511,18,1664438499437
20,370000000,114.31772666666669,30.6131,0.0,70.9,70,18,1664438344301
21,380000000,114.30238666666666,30.586066666666667,17.3,219.6,511,18,1664438439817
22,400000000,114.27957333333332,30.54867,5.300000000000001,200.7,511,18,1664438506294
23,420000000,114.28689,30.562853333333333,5.0,205.0,511,18,1664438506723
24,430000000,114.32088166666666,30.6171,0.0,29.0,511,1,1664438518939
25,440000000,114.282075,30.549255,6.4,25.8,511,18,1664438333851
26,450000000,114.33066833333334,30.61388833333333,8.1,43.5,511,18,1664438514344
27,480000000,114.364985,30.639723333333333,6.6000000000000005,50.6,50,18,1664438490216
28,490000000,114.32077166666669,30.617065,0.0,57.900000000000006,511,1,1664438501337
29,520000000,114.39457333333333,30.655535,6.0,66.5,66,18,1664438519608
30,550000000,114.32205,30.609716666666667,4.5,214.5,511,18,1664438514344
31,560000000,114.31991,30.61273,0.0,360.0,511,3,1664438430722
32,580000000,114.35253333333333,30.632985,4.1,230.3,230,1,1664438486076
33,600000000,114.41039166666668,30.66001,5.800000000000001,73.2,73,18,1664438445557
34,610000000,114.319705,30.611745,0.0,198.0,198,19,1664438457876
35,650000000,114.350335,30.63114,5.6000000000000005,234.5,234,18,1664438504351
36,690000000,114.31496666666666,30.59285,1.2,37.0,511,3,1664438485660
37,710000000,114.30789166666666,30.591908333333333,4.5,206.1,206,18,1664438518939
38,750000000,114.33215666666666,30.617726666666663,3.7,226.2,226,18,1664438452326
39,760000000,114.31997,30.611876666666667,0.0,90.2,0,18,1664438515285
40,780000000,114.32038833333333,30.61158333333333,0.0,360.0,511,3,1664438400931
41,840000000,114.297605,30.58190833333333,0.2,218.6,511,18,1664438449509
42,850000000,114.30292,30.58525,4.4,212.7,511,18,1664438468232
43,880000000,114.40181833333334,30.65948,4.0,243.3,511,18,1664438493886
44,900000000,114.318925,30.61385,0.0,0.0,511,18,1664438241329
45,930000000,114.31637333333332,30.59115,0.0,0.0,511,18,1664438410720
46,940000000,114.31654666666668,30.591036666666668,0.0,0.0,511,18,1664438492978
47,950000000,114.30773333333332,30.59765,0.0,0.0,1,18,1664438497907
48,960000000,114.307905,30.59767,0.0,109.7,109,18,1664438437662
49,980000000,114.40692666666666,30.66183833333333,2.7,247.9,511,18,1664438471781
50,990000000,114.34001166666668,30.624121666666667,3.1,221.7,511,18,1664438507058
