,mmsi,lon,lat,speed,course,heading,type,timestamp
0,101000000,114.29326666666668,30.566766666666663,6.1000000000000005,31.5,511,18,1664438543538
1,102000000,114.41508333333331,30.659333333333333,0.0,116.8,116,19,1664438448949
2,104000000,114.31955,30.6058,4.3,214.8,214,18,1664438563662
3,105000000,114.31682333333332,30.593443333333333,0.0,136.20000000000002,136,19,1664438509590
4,106000000,114.35305166666669,30.604855,0.0,240.7,511,1,1664438567064
5,107000000,114.31533833333332,30.593153333333333,1.0,38.0,511,18,1664438546357
6,110000000,114.33537833333334,30.61328333333333,0.0,353.5,511,18,1664438569328
7,111000000,114.29145833333334,30.573215,4.8,217.6,511,1,1664438465546
8,120000000,114.35316,30.604811666666667,0.0,233.3,511,1,1664438545052
9,170000000,114.28243166666668,30.55489,4.5,208.2,511,1,1664438519608
10,190000000,114.32163333333334,30.6149,0.0,91.8,511,18,1664438569470
11,200000000,114.28032,30.55084,5.4,196.6,191,1,1664438569614
12,210000000,114.31688,30.603773333333333,3.5,215.0,511,18,1664438561253
13,220000000,114.32132,30.615196666666662,0.0,262.7,511,18,1664438471892
14,240000000,114.32263166666668,30.614261666666668,0.0,253.7,253,1,1664438559483
15,280000000,114.37126833333332,30.64583,4.1000000000000005,233.3,511,18,1664438523888
16,300000000,114.31608,30.59073666666667,0.0,0.0,511,18,1664438426686
17,330000000,114.31922666666668,30.614746666666665,0.0,0.0,511,18,1664438466686
18,340000000,114.34868833333331,30.628298333333333,6.4,49.7,49,18,1664438519608
19,350000000,114.35733333333332,30.63694333333333,2.7,237.0,511,18,1664438559483
20,370000000,114.31772833333332,30.613081666666663,0.0,112.7,112,18,1664438530100
21,380000000,114.30238666666666,30.586066666666667,17.3,219.6,511,18,1664438439817
22,400000000,114.27890666666669,30.54722,5.2,205.6,511,19,1664438570411
23,420000000,114.28646666666668,30.562105,5.1000000000000005,203.3,511,18,1664438540724
24,430000000,114.32087666666666,30.6171,0.1,33.2,511,1,1664438568562
25,440000000,114.282075,30.549255,6.4,25.8,511,18,1664438333851
26,450000000,114.33066833333334,30.61388833333333,8.1,43.5,511,18,1664438514344
27,480000000,114.366975,30.641103333333334,6.6000000000000005,51.1,51,18,1664438561813
28,490000000,114.32077166666669,30.617055,0.0,57.900000000000006,511,1,1664438540820
29,520000000,114.39552833333332,30.655888333333333,6.0,66.5,66,18,1664438549708
30,550000000,114.32166666666669,30.60923333333333,4.5,213.6,511,18,1664438544225
31,560000000,114.31991,30.61273,0.0,360.0,511,3,1664438430722
32,580000000,114.35120333333332,30.632068333333333,4.1,231.7,231,1,1664438565817
33,600000000,114.41039166666668,30.66001,5.800000000000001,73.2,73,18,1664438445557
34,610000000,114.319705,30.611745,0.0,198.0,198,19,1664438457876
35,650000000,114.34889833333334,30.630285,5.4,236.5,236,18,1664438564905
36,690000000,114.31523333333334,30.59318333333333,1.2000000000000002,37.0,511,19,1664438550970
37,710000000,114.30734333333334,30.59107,4.5,207.3,511,18,1664438560825
38,750000000,114.33019166666666,30.61649833333333,3.7,234.6,234,18,1664438571334
39,760000000,114.31996833333334,30.611878333333333,0.0,90.2,0,18,1664438567781
40,780000000,114.32038833333333,30.61158333333333,0.0,360.0,511,3,1664438400931
41,840000000,114.29761666666668,30.58192,0.1,59.6,511,18,1664438550057
42,850000000,114.30174666666667,30.58364333333333,4.5,212.3,511,18,1664438558207
43,880000000,114.40055,30.65895,4.0,250.2,511,18,1664438561078
44,900000000,114.318925,30.61385,0.0,0.0,511,18,1664438241329
45,930000000,114.31637333333332,30.59115,0.0,0.0,511,18,1664438410720
46,940000000,114.31654666666668,30.591036666666668,0.0,0.0,511,18,1664438492978
47,950000000,114.30773333333332,30.59765,0.0,0.0,1,18,1664438497907
48,960000000,114.307905,30.59767,0.0,109.7,109,18,1664438437662
49,980000000,114.40609,30.661596666666668,2.7,251.0,511,18,1664438531502
50,990000000,114.33932666666666,30.623418333333333,3.1,222.4,511,18,1664438570076
